upstream,downstream,height,logP
-125000,75000,91,-3.17354364914
-125000,75000,71,-3.27374349191
-125000,75000,51,-3.50753328871
-125000,75000,31,-3.77614535693
-125000,75000,11,-3.73061444242
-75000,75000,191,-1.768487925
-75000,75000,171,-2.80157171669
-75000,75000,151,-2.93619564068
-75000,75000,131,-2.85294333322
-75000,75000,111,-3.48995810024
-75000,75000,91,-3.67755806217
-75000,75000,71,-3.72294940525
-75000,75000,51,-4.08645130481
-75000,75000,31,-4.46644625721
-75000,75000,11,-4.62238150375
-25000,75000,191,-2.62006157391
-25000,75000,171,-4.42532883262
-25000,75000,151,-4.79015753381
-25000,75000,131,-4.58890298426
-25000,75000,111,-5.54148052131
-25000,75000,91,-5.87449755377
-25000,75000,71,-5.9938969645
-25000,75000,51,-6.80687166523
-25000,75000,31,-7.84208739632
-25000,75000,11,-7.86613359464
25000,75000,191,-0.372199305146
25000,75000,171,-0.570180721074
25000,75000,151,-0.325338982157
25000,75000,131,-0.347631032956
25000,75000,111,-0.383227720485
25000,75000,91,-0.317831845093
25000,75000,71,-0.270284565922
25000,75000,51,-0.383580640354
25000,75000,31,-1.04411754404
25000,75000,11,-2.33224573607
75000,75000,191,0.0
75000,75000,171,0.0
75000,75000,151,0.0
75000,75000,131,0.0
75000,75000,111,0.0
75000,75000,91,0.0
75000,75000,71,0.0
75000,75000,51,0.0
75000,75000,31,0.0
75000,75000,11,0.0
125000,75000,191,0.0
125000,75000,171,0.0
125000,75000,151,0.0
125000,75000,131,0.0
125000,75000,111,0.0
125000,75000,91,0.0
125000,75000,71,0.0
125000,75000,51,0.0
125000,75000,31,0.0
125000,75000,11,0.0
175000,75000,191,0.0
175000,75000,171,0.0
175000,75000,151,0.0
175000,75000,131,0.0
175000,75000,111,0.0
175000,75000,91,0.0
175000,75000,71,0.0
175000,75000,51,0.0
175000,75000,31,0.0
175000,75000,11,0.0
225000,75000,191,0.0
225000,75000,171,0.0
225000,75000,151,0.0
225000,75000,131,0.0
225000,75000,111,0.0
225000,75000,91,0.0
225000,75000,71,0.0
225000,75000,51,0.0
225000,75000,31,0.0
225000,75000,11,0.0
-225000,125000,191,-1.50942773792
-225000,125000,171,-1.90547523814
-225000,125000,151,-1.89943174229
-225000,125000,131,-1.96242229655
-225000,125000,111,-2.18331265261
-225000,125000,91,-2.30637881363
-225000,125000,71,-2.35639133929
-225000,125000,51,-2.45981741223
-225000,125000,31,-2.51551631115
-225000,125000,11,-2.52416128033
-175000,125000,191,-2.32899456577
-175000,125000,171,-2.75434033279
-175000,125000,151,-2.80242106827
-175000,125000,131,-2.90159224296
-175000,125000,111,-3.11980887304
-175000,125000,91,-3.27632989617
-175000,125000,71,-3.34634465095
-175000,125000,51,-3.44028688762
-175000,125000,31,-3.54614646955
-175000,125000,11,-3.53131980223
-125000,125000,191,-2.62712997939
-125000,125000,171,-3.01090829017
-125000,125000,151,-3.0032200599
-125000,125000,131,-3.03412408154
-125000,125000,111,-3.34895816182
-125000,125000,91,-3.46121237912
-125000,125000,71,-3.56042497883
-125000,125000,51,-3.65162953315
-125000,125000,31,-3.81608018362
-125000,125000,11,-3.75176151438
-75000,125000,191,-2.39156900064
-75000,125000,171,-2.9839041159
-75000,125000,151,-3.1402489187
-75000,125000,131,-3.17274527037
-75000,125000,111,-3.70833679932
-75000,125000,91,-3.96715321836
-75000,125000,71,-4.07789897434
-75000,125000,51,-4.23625500518
-75000,125000,31,-4.43862156854
-75000,125000,11,-4.5024839221
-25000,125000,191,-2.91543789984
-25000,125000,171,-3.9092009071
-25000,125000,151,-4.25747631508
-25000,125000,131,-4.17696047095
-25000,125000,111,-4.90169090956
-25000,125000,91,-5.24968173615
-25000,125000,71,-5.34059061507
-25000,125000,51,-5.77222455504
-25000,125000,31,-6.27456422987
-25000,125000,11,-6.18589057693
25000,125000,191,-0.324589686802
25000,125000,171,-0.381641791199
25000,125000,151,-0.296806396225
25000,125000,131,-0.405334890787
25000,125000,111,-0.302551591912
25000,125000,91,-0.282235161769
25000,125000,71,-0.235053852999
25000,125000,51,-0.270458115325
25000,125000,31,-0.571581618671
25000,125000,11,-1.01587252587
75000,125000,191,-0.74092490169
75000,125000,171,-0.720883143574
75000,125000,151,-0.646400148548
75000,125000,131,-0.939961403361
75000,125000,111,-0.863669525845
75000,125000,91,-0.803498540722
75000,125000,71,-0.371732338893
75000,125000,51,-0.52076829372
75000,125000,31,-0.843614024819
75000,125000,11,-1.93865617117
125000,125000,191,0.0
125000,125000,171,0.0
125000,125000,151,0.0
125000,125000,131,0.0
125000,125000,111,0.0
125000,125000,91,0.0
125000,125000,71,0.0
125000,125000,51,0.0
125000,125000,31,0.0
125000,125000,11,-0.796524701836
175000,125000,191,0.0
175000,125000,171,0.0
175000,125000,151,0.0
175000,125000,131,0.0
175000,125000,111,0.0
175000,125000,91,0.0
175000,125000,71,0.0
175000,125000,51,0.0
175000,125000,31,0.0
175000,125000,11,0.0
225000,125000,191,0.0
225000,125000,171,0.0
225000,125000,151,0.0
225000,125000,131,0.0
225000,125000,111,0.0
225000,125000,91,0.0
225000,125000,71,0.0
225000,125000,51,0.0
225000,125000,31,0.0
225000,125000,11,0.0
-225000,175000,191,-1.45279565754
-225000,175000,171,-1.91241609996
-225000,175000,151,-1.89003826902
-225000,175000,131,-1.93630294841
-225000,175000,111,-2.13310785828
-225000,175000,91,-2.21141816309
-225000,175000,71,-2.27398631629
-225000,175000,51,-2.37121352339
-225000,175000,31,-2.42529190825
-225000,175000,11,-2.42185973252
-175000,175000,191,-1.93764252328
-175000,175000,171,-2.41366047623
-175000,175000,151,-2.36478592949
-175000,175000,131,-2.45311443102
-175000,175000,111,-2.64148389067
-175000,175000,91,-2.72361090854
-175000,175000,71,-2.7890395075
-175000,175000,51,-2.87384330788
-175000,175000,31,-2.95981581413
-175000,175000,11,-2.96278679714
-125000,175000,191,-2.27141396996
-125000,175000,171,-2.79313527921
-125000,175000,151,-2.7213778625
-125000,175000,131,-2.76559990437
-125000,175000,111,-3.06360255789
-125000,175000,91,-3.14627867281
-125000,175000,71,-3.20909428608
-125000,175000,51,-3.35192537037
-125000,175000,31,-3.45175502255
-125000,175000,11,-3.37180477382
-75000,175000,191,-2.05863371543
-75000,175000,171,-2.68311128895
-75000,175000,151,-2.70856023947
-75000,175000,131,-2.74816575841
-75000,175000,111,-3.21693729096
-75000,175000,91,-3.39199526176
-75000,175000,71,-3.47801243354
-75000,175000,51,-3.70242463571
-75000,175000,31,-3.83712691553
-75000,175000,11,-3.8941643602
-25000,175000,191,-2.42356951587
-25000,175000,171,-3.41596699701
-25000,175000,151,-3.49270770316
-25000,175000,131,-3.43244881829
-25000,175000,111,-4.0186023462
-25000,175000,91,-4.28385551187
-25000,175000,71,-4.36730442573
-25000,175000,51,-4.8193632062
-25000,175000,31,-5.12505870721
-25000,175000,11,-5.13596921676
25000,175000,191,-0.476285592512
25000,175000,171,-0.334392046638
25000,175000,151,-0.385116513392
25000,175000,131,-0.368755926145
25000,175000,111,-0.270507886551
25000,175000,91,-0.356704432012
