upstream,downstream,height,logP
25000,125000,191,-0.552044948065
25000,125000,171,-0.303418091442
25000,125000,151,-0.484973821624
25000,125000,131,-0.479103056835
25000,125000,111,-0.119767858643
25000,125000,91,-1.38116194197
25000,125000,71,-0.327363535129
25000,125000,51,-0.125320092243
25000,125000,31,-0.346697127979
25000,125000,11,-0.084870106788
75000,125000,191,-0.301029995664
75000,125000,171,-0.144055593371
75000,125000,151,-0.300236867449
75000,125000,131,-0.303418091442
75000,125000,111,-0.680996533905
75000,125000,91,-1.32203798719
75000,125000,71,-0.833823216772
75000,125000,51,-0.391051077839
75000,125000,31,-0.470512403994
75000,125000,11,-0.137974458557
125000,125000,191,0.0
125000,125000,171,0.0
125000,125000,151,0.0
125000,125000,131,0.0
125000,125000,111,0.0
125000,125000,91,0.0
125000,125000,71,0.0
125000,125000,51,0.0
125000,125000,31,-0.796524701836
125000,125000,11,-0.796524701836
175000,125000,191,0.0
175000,125000,171,0.0
175000,125000,151,0.0
175000,125000,131,0.0
175000,125000,111,0.0
175000,125000,91,0.0
175000,125000,71,0.0
175000,125000,51,0.0
175000,125000,31,0.0
175000,125000,11,0.0
225000,125000,191,0.0
225000,125000,171,0.0
225000,125000,151,0.0
225000,125000,131,0.0
225000,125000,111,0.0
225000,125000,91,0.0
225000,125000,71,0.0
225000,125000,51,0.0
225000,125000,31,0.0
225000,125000,11,0.0
-225000,175000,191,-0.41452278297
-225000,175000,171,-0.234918637596
-225000,175000,151,-0.179258604278
-225000,175000,131,-0.0752707197005
-225000,175000,111,-0.0953760550117
-225000,175000,91,-0.0672192669801
-225000,175000,71,-0.236195622815
-225000,175000,51,-0.473576112682
-225000,175000,31,-0.921864968901
-225000,175000,11,-1.37024468181
-175000,175000,191,-0.70879617576
-175000,175000,171,-0.413490408229
-175000,175000,151,-0.312589595439
-175000,175000,131,-0.183807147342
-175000,175000,111,-0.15630526369
-175000,175000,91,-0.108167157747
-175000,175000,71,-0.362376097736
-175000,175000,51,-0.645602712274
-175000,175000,31,-1.12544199846
-175000,175000,11,-1.72738813984
-125000,175000,191,-0.565041735364
-125000,175000,171,-0.313215613868
-125000,175000,151,-0.234262226107
-125000,175000,131,-0.238700474643
-125000,175000,111,-0.196196539442
-125000,175000,91,-0.134847589175
-125000,175000,71,-0.482674929871
-125000,175000,51,-0.604442935127
-125000,175000,31,-1.24628172951
-125000,175000,11,-1.67852664317
-75000,175000,191,-0.591397636729
-75000,175000,171,-0.311799690979
-75000,175000,151,-0.310576213372
-75000,175000,131,-0.310385135596
-75000,175000,111,-0.243252215946
-75000,175000,91,-0.164731618316
-75000,175000,71,-0.682175213302
-75000,175000,51,-0.87765476583
-75000,175000,31,-1.84260572006
-75000,175000,11,-2.12381279131
-25000,175000,191,-1.11753506187
-25000,175000,171,-0.814894745776
-25000,175000,151,-0.752435735706
-25000,175000,131,-0.919647946268
-25000,175000,111,-0.614811494898
-25000,175000,91,-0.453800091134
-25000,175000,71,-1.63512072902
-25000,175000,51,-2.07193420391
-25000,175000,31,-2.47197114402
-25000,175000,11,-2.65527870181
25000,175000,191,-0.552044948065
25000,175000,171,-0.303418091442
25000,175000,151,-0.301029995664
25000,175000,131,-0.451367934059
25000,175000,111,-0.145567596458
25000,175000,91,-0.0347900094213
25000,175000,71,-0.228377669441
25000,175000,51,-0.0848948538334
25000,175000,31,-0.125061823228
25000,175000,11,-0.0441908610028
75000,175000,191,-0.301029995664
75000,175000,171,-0.144055593371
75000,175000,151,-0.171263265307
75000,175000,131,-0.299732606664
75000,175000,111,-0.133276752213
75000,175000,91,-0.0443201373489
75000,175000,71,-0.497725123866
75000,175000,51,-0.172464070125
75000,175000,31,-0.106257931824
75000,175000,11,-1.04715068418
125000,175000,191,-0.796524701836
125000,175000,171,-0.796524701836
125000,175000,151,-0.301029995664
125000,175000,131,-0.549292834687
125000,175000,111,-0.484973821624
-225000,25000,191,-0.420264837842
-225000,25000,171,-0.310576213372
-225000,25000,151,-0.167147512466
-225000,25000,131,-0.0625658475571
-225000,25000,111,-0.185510440514
-225000,25000,91,-0.356218423783
-225000,25000,71,-0.256989519021
-225000,25000,51,-0.430225409997
-225000,25000,31,-0.655593502968
-225000,25000,11,-1.22291180125
-175000,25000,191,-0.748891078954
-175000,25000,171,-0.559404152707
-175000,25000,151,-0.310576213372
-175000,25000,131,-0.16874218646
-175000,25000,111,-0.303357789155
-175000,25000,91,-0.535526246474
-175000,25000,71,-0.401899693503
-175000,25000,51,-0.64007626373
-175000,25000,31,-1.12849954765
-175000,25000,11,-1.84823685626
-125000,25000,191,-0.591397636729
-125000,25000,171,-0.429155806824
-125000,25000,151,-0.223761490858
-125000,25000,131,-0.159859730673
-125000,25000,111,-0.301721742452
-125000,25000,91,-0.545327062604
-125000,25000,71,-0.463564886558
-125000,25000,51,-0.499335380162
-125000,25000,31,-1.35044422653
-125000,25000,11,-1.86560898686
-75000,25000,191,-0.456144749107
-75000,25000,171,-0.304995399154
-75000,25000,151,-0.20389168303
-75000,25000,131,-0.135829840268
-75000,25000,111,-0.296490261765
-75000,25000,91,-0.467649604879
-75000,25000,71,-0.530846996694
-75000,25000,51,-0.683119553409
-75000,25000,31,-2.43750779819
-75000,25000,11,-2.9526784115
-25000,25000,191,-1.04645169697
-25000,25000,171,-1.04645169697
