upstream,downstream,height,logP
25000,-125000,191,0.0
25000,-125000,171,0.0
25000,-125000,151,0.0
25000,-125000,131,0.0
25000,-125000,111,0.0
25000,-125000,91,0.0
25000,-125000,71,0.0
25000,-125000,51,0.0
25000,-125000,31,0.0
25000,-125000,11,0.0
75000,-125000,191,0.0
75000,-125000,171,0.0
75000,-125000,151,0.0
75000,-125000,131,0.0
75000,-125000,111,0.0
75000,-125000,91,0.0
75000,-125000,71,0.0
75000,-125000,51,0.0
75000,-125000,31,0.0
75000,-125000,11,0.0
125000,-125000,191,0.0
125000,-125000,171,0.0
125000,-125000,151,0.0
125000,-125000,131,0.0
125000,-125000,111,0.0
125000,-125000,91,0.0
125000,-125000,71,0.0
125000,-125000,51,0.0
125000,-125000,31,0.0
125000,-125000,11,0.0
175000,-125000,191,0.0
175000,-125000,171,0.0
175000,-125000,151,0.0
175000,-125000,131,0.0
175000,-125000,111,0.0
175000,-125000,91,0.0
175000,-125000,71,0.0
175000,-125000,51,0.0
175000,-125000,31,0.0
175000,-125000,11,0.0
225000,-125000,191,0.0
225000,-125000,171,0.0
225000,-125000,151,0.0
225000,-125000,131,0.0
225000,-125000,111,0.0
225000,-125000,91,0.0
225000,-125000,71,0.0
225000,-125000,51,0.0
225000,-125000,31,0.0
225000,-125000,11,0.0
-225000,-75000,191,-0.304995399154
-225000,-75000,171,-0.303858757405
-225000,-75000,151,-0.203083988907
-225000,-75000,131,-0.0384552370023
-225000,-75000,111,-0.067206714973
-225000,-75000,91,-0.157809313717
-225000,-75000,71,-0.239668635728
-225000,-75000,51,-0.150370186497
-225000,-75000,31,-0.116383272196
-225000,-75000,11,-0.354231939932
-175000,-75000,191,-0.685489452212
-175000,-75000,171,-0.683240617913
-175000,-75000,151,-0.454548745158
-175000,-75000,131,-0.203083988907
-175000,-75000,111,-0.203083988907
-175000,-75000,91,-0.210352407968
-175000,-75000,71,-0.297397101616
-175000,-75000,51,-0.211524291138
-175000,-75000,31,-0.290018161356
-175000,-75000,11,-1.12884207755
-125000,-75000,191,-0.484973821624
-125000,-75000,171,-0.488914077086
-125000,-75000,151,-0.304945506815
-125000,-75000,131,-0.304945506815
-125000,-75000,111,-0.304945506815
-125000,-75000,91,-0.456144749107
-125000,-75000,71,-0.556599232505
-125000,-75000,51,-0.138127910392
-125000,-75000,31,-0.253439624368
-125000,-75000,11,-0.630662649838
-75000,-75000,191,0.0
-75000,-75000,171,0.0
-75000,-75000,151,0.0
-75000,-75000,131,0.0
-75000,-75000,111,0.0
-75000,-75000,91,0.0
-75000,-75000,71,0.0
-75000,-75000,51,0.0
-75000,-75000,31,0.0
-75000,-75000,11,0.0
-25000,-75000,191,0.0
-25000,-75000,171,0.0
-25000,-75000,151,0.0
-25000,-75000,131,0.0
-25000,-75000,111,0.0
-25000,-75000,91,0.0
-25000,-75000,71,0.0
-25000,-75000,51,0.0
-25000,-75000,31,0.0
-25000,-75000,11,0.0
25000,-75000,191,0.0
25000,-75000,171,0.0
25000,-75000,151,0.0
25000,-75000,131,0.0
25000,-75000,111,0.0
25000,-75000,91,0.0
25000,-75000,71,0.0
25000,-75000,51,0.0
25000,-75000,31,0.0
25000,-75000,11,0.0
75000,-75000,191,0.0
75000,-75000,171,0.0
75000,-75000,151,0.0
75000,-75000,131,0.0
75000,-75000,111,0.0
75000,-75000,91,0.0
75000,-75000,71,0.0
75000,-75000,51,0.0
75000,-75000,31,0.0
75000,-75000,11,0.0
125000,-75000,191,0.0
125000,-75000,171,0.0
125000,-75000,151,0.0
125000,-75000,131,0.0
125000,-75000,111,0.0
-125000,75000,91,-0.533005687771
-125000,75000,71,-0.891925531976
-125000,75000,51,-0.721954678941
-125000,75000,31,-1.2320101882
-125000,75000,11,-1.68866248991
-75000,75000,191,-0.623450469223
-75000,75000,171,-0.438615740683
-75000,75000,151,-0.306114931191
-75000,75000,131,-0.305213035406
-75000,75000,111,-0.488717746513
-75000,75000,91,-0.543064217419
-75000,75000,71,-1.01585306797
-75000,75000,51,-1.03323894841
-75000,75000,31,-1.98514401574
-75000,75000,11,-2.36284430136
-25000,75000,191,-1.29210162939
-25000,75000,171,-1.29210162939
-25000,75000,151,-1.29210162939
-25000,75000,131,-1.5360804857
-25000,75000,111,-1.61191883745
-25000,75000,91,-1.64776322891
-25000,75000,71,-3.05385404605
-25000,75000,51,-2.89783171028
-25000,75000,31,-3.3528793932
-25000,75000,11,-3.31933787046
25000,75000,191,-0.796524701836
25000,75000,171,-0.796524701836
25000,75000,151,-0.796524701836
25000,75000,131,-1.10299487158
25000,75000,111,-0.552044948065
25000,75000,91,-0.302331272033
25000,75000,71,-1.58587704241
25000,75000,51,-1.11322368401
25000,75000,31,-0.480930232641
25000,75000,11,-0.8097737215
75000,75000,191,0.0
75000,75000,171,0.0
75000,75000,151,0.0
